Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Job Category,Job Type
5524,25.0,Male,Bachelor's,Product Manager,1.0,55000.0,Regular,Management
5525,30.0,Female,Bachelor's,Marketing Coordinator,5.0,85000.0,Regular,Sales & Marketing
5526,34.0,Male,PhD,Research,11.0,170000.0,Director,Science & Research
5527,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5528,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5529,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5530,37.0,Male,Master's,Marketing,14.0,180000.0,Director,Sales & Marketing
5531,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5532,26.0,Male,Bachelor's,Product Designer,2.0,50000.0,Regular,Design & Creative
5533,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5534,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5535,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5536,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5537,36.0,Female,PhD,Research Scientist,12.0,160000.0,Regular,Data & Analytics
5538,25.0,Male,Bachelor's,Product Manager,1.0,55000.0,Regular,Management
5539,30.0,Female,Bachelor's,Marketing Coordinator,5.0,85000.0,Regular,Sales & Marketing
5540,34.0,Male,PhD,Research,11.0,170000.0,Director,Science & Research
5541,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5542,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5543,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5544,37.0,Male,Master's,Marketing,14.0,180000.0,Director,Sales & Marketing
5545,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5546,26.0,Male,Bachelor's,Product Designer,2.0,50000.0,Regular,Design & Creative
5547,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5548,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5549,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5550,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5551,36.0,Female,PhD,Research Scientist,12.0,160000.0,Regular,Data & Analytics
5552,25.0,Male,Bachelor's,Product Manager,1.0,55000.0,Regular,Management
5553,30.0,Female,Bachelor's,Marketing Coordinator,5.0,85000.0,Regular,Sales & Marketing
5554,34.0,Male,PhD,Research,11.0,170000.0,Director,Science & Research
5555,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5556,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5557,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5558,37.0,Male,Master's,Marketing,14.0,180000.0,Director,Sales & Marketing
5559,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5560,26.0,Male,Bachelor's,Product Designer,2.0,50000.0,Regular,Design & Creative
5561,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5562,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5563,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5564,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5565,36.0,Female,PhD,Research Scientist,12.0,160000.0,Regular,Data & Analytics
5566,25.0,Male,Bachelor's,Product Manager,1.0,55000.0,Regular,Management
5567,30.0,Female,Bachelor's,Marketing Coordinator,5.0,85000.0,Regular,Sales & Marketing
5568,34.0,Male,PhD,Research,11.0,170000.0,Director,Science & Research
5569,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5570,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5571,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5572,37.0,Male,Master's,Marketing,14.0,180000.0,Director,Sales & Marketing
5573,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5574,26.0,Male,Bachelor's,Product Designer,2.0,50000.0,Regular,Design & Creative
5575,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5576,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5577,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5578,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5579,36.0,Female,PhD,Research Scientist,12.0,160000.0,Regular,Data & Analytics
5580,25.0,Male,Bachelor's,Product Manager,1.0,55000.0,Regular,Management
5581,30.0,Female,Bachelor's,Marketing Coordinator,5.0,85000.0,Regular,Sales & Marketing
5582,34.0,Male,PhD,Research,11.0,170000.0,Director,Science & Research
5583,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5584,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5585,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5586,37.0,Male,Master's,Marketing,14.0,180000.0,Director,Sales & Marketing
5587,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5588,26.0,Male,Bachelor's,Product Designer,2.0,50000.0,Regular,Design & Creative
5589,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5590,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5591,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5592,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5593,36.0,Female,PhD,Research Scientist,12.0,160000.0,Regular,Data & Analytics
5594,25.0,Male,Bachelor's,Product Manager,1.0,55000.0,Regular,Management
5595,30.0,Female,Bachelor's,Marketing Coordinator,5.0,85000.0,Regular,Sales & Marketing
5596,34.0,Male,PhD,Research,11.0,170000.0,Director,Science & Research
5597,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5598,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5599,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5600,37.0,Male,Master's,Marketing,14.0,180000.0,Director,Sales & Marketing
5601,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5602,26.0,Male,Bachelor's,Product Designer,2.0,50000.0,Regular,Design & Creative
5603,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5604,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5605,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5606,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5607,36.0,Female,PhD,Research Scientist,12.0,160000.0,Regular,Data & Analytics
5608,25.0,Male,Bachelor's,Product Manager,1.0,55000.0,Regular,Management
5609,30.0,Female,Bachelor's,Marketing Coordinator,5.0,85000.0,Regular,Sales & Marketing
5610,34.0,Male,PhD,Research,11.0,170000.0,Director,Science & Research
5611,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5612,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5613,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5614,37.0,Male,Master's,Marketing,14.0,180000.0,Director,Sales & Marketing
5615,28.0,Female,Bachelor's,Marketing Coordinator,3.0,60000.0,Regular,Sales & Marketing
5616,33.0,Male,Master's,Software Engineer,9.0,120000.0,Regular,Software & IT
5617,26.0,Female,Bachelor's,Graphic Designer,1.0,45000.0,Regular,Design & Creative
5618,29.0,Male,Bachelor's,Product Manager,5.0,80000.0,Regular,Management
5619,35.0,Female,PhD,Research Scientist,11.0,150000.0,Regular,Data & Analytics
5620,27.0,Male,Bachelor's,Software Engineer,2.0,65000.0,Regular,Software & IT
5621,31.0,Female,Bachelor's,Marketing Manager,7.0,100000.0,Regular,Management
5622,28.0,Male,Master's,Financial Analyst,4.0,90000.0,Regular,Data & Analytics
5623,24.0,Female,Bachelor's,Marketing Analyst,0.0,40000.0,Regular,Data & Analytics
5624,30.0,Male,Bachelor's,Project Manager,6.0,110000.0,Regular,Management
5625,34.0,Female,PhD,Research,12.0,170000.0,Director,Science & Research
5626,27.0,Male,Bachelor's,Software Engineer,3.0,75000.0,Regular,Software & IT
5627,33.0,Female,Master's,Marketing Manager,8.0,120000.0,Regular,Management
5628,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5630,36.0,Male,PhD,Research Scientist,13.0,180000.0,Regular,Data & Analytics
5631,39.0,Female,Bachelor's,Financial Manager,15.0,200000.0,Regular,Management
5632,26.0,Male,Bachelor's,Product Designer,1.0,50000.0,Regular,Design & Creative
5633,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5634,28.0,Male,Bachelor's,Marketing Analyst,3.0,65000.0,Regular,Data & Analytics
5635,32.0,Female,Bachelor's,Product Manager,7.0,110000.0,Regular,Management
5637,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5638,39.0,Female,Bachelor's,Financial Manager,16.0,210000.0,Regular,Management
5639,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5640,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5641,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5642,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5643,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5644,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5645,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5646,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5647,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5648,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5649,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5650,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5651,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5652,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5653,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5654,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5655,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5656,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5657,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5658,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5659,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5660,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5661,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5662,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5663,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5664,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5665,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5666,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5667,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5668,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5669,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5670,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5671,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5672,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5673,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5674,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5675,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5676,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5677,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5678,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5679,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5680,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5681,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5682,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5683,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5684,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5685,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5686,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5687,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5688,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5689,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5690,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5691,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5692,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5693,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5694,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5695,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5696,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5697,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5698,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5699,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5700,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5701,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5702,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5703,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5704,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5705,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5706,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5707,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5708,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5709,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5710,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5711,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5712,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5713,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5714,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5715,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5716,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5717,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5718,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5719,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5720,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5721,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5722,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5723,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5724,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5725,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5726,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5727,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5728,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5729,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5730,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5731,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5732,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5733,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5734,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5735,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5736,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5737,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5738,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5739,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5740,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5741,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5742,29.0,Male,Bachelor's,Software Engineer,3.0,75000.0,Regular,Software & IT
5743,32.0,Female,Master's,Marketing Manager,8.0,120000.0,Regular,Management
5744,27.0,Male,Bachelor's,Product Manager,2.0,65000.0,Regular,Management
5745,30.0,Female,PhD,Data Scientist,6.0,100000.0,Regular,Data & Analytics
5746,36.0,Male,Bachelor's,Financial Analyst,11.0,150000.0,Regular,Data & Analytics
5747,28.0,Female,Bachelor's,Marketing Coordinator,3.0,60000.0,Regular,Sales & Marketing
5748,33.0,Male,Master's,Software Engineer,9.0,120000.0,Regular,Software & IT
5749,26.0,Female,Bachelor's,Graphic Designer,1.0,45000.0,Regular,Design & Creative
5750,29.0,Male,Bachelor's,Product Manager,5.0,80000.0,Regular,Management
5751,35.0,Female,PhD,Research Scientist,11.0,150000.0,Regular,Data & Analytics
5752,27.0,Male,Bachelor's,Software Engineer,2.0,65000.0,Regular,Software & IT
5753,31.0,Female,Bachelor's,Marketing Manager,7.0,100000.0,Regular,Management
5754,28.0,Male,Master's,Financial Analyst,4.0,90000.0,Regular,Data & Analytics
5755,24.0,Female,Bachelor's,Marketing Analyst,0.0,40000.0,Regular,Data & Analytics
5756,30.0,Male,Bachelor's,Project Manager,6.0,110000.0,Regular,Management
5757,34.0,Female,PhD,Research,12.0,170000.0,Director,Science & Research
5758,27.0,Male,Bachelor's,Software Engineer,3.0,75000.0,Regular,Software & IT
5759,33.0,Female,Master's,Marketing Manager,8.0,120000.0,Regular,Management
5760,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5762,36.0,Male,PhD,Research Scientist,13.0,180000.0,Regular,Data & Analytics
5763,39.0,Female,Bachelor's,Financial Manager,15.0,200000.0,Regular,Management
5764,26.0,Male,Bachelor's,Product Designer,1.0,50000.0,Regular,Design & Creative
5765,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5766,28.0,Male,Bachelor's,Marketing Analyst,3.0,65000.0,Regular,Data & Analytics
5767,32.0,Female,Bachelor's,Product Manager,7.0,110000.0,Regular,Management
5769,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5770,39.0,Female,Bachelor's,Financial Manager,16.0,210000.0,Regular,Management
5771,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5772,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5773,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5774,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5775,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5776,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5777,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5778,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5779,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5780,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5781,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5782,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5783,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5784,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5785,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5786,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5787,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5788,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5789,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5790,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5791,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5792,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5793,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5794,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5795,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5796,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5797,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5798,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5799,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5800,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5801,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5802,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5803,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5804,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5805,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5806,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5807,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5808,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5809,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5810,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5811,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5812,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5813,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5814,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5815,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5816,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5817,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5818,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5819,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5820,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5821,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5822,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5823,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5824,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5825,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5826,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5827,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5828,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5829,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5830,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5831,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5832,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5833,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5834,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5835,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5836,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5837,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5838,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5839,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5840,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5841,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5842,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5843,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5844,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5845,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5846,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5847,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5848,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5849,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
5850,28.0,Female,Bachelor's,Marketing Analyst,3.0,60000.0,Regular,Data & Analytics
5851,32.0,Male,Bachelor's,Product Manager,7.0,120000.0,Regular,Management
5852,24.0,Female,High School,Receptionist,0.0,25000.0,Regular,Other
5853,37.0,Male,Master's,Marketing,14.0,190000.0,Director,Sales & Marketing
5854,39.0,Female,Bachelor's,Financial Manager,16.0,200000.0,Regular,Management
5855,26.0,Male,Bachelor's,Product Designer,2.0,55000.0,Regular,Design & Creative
5856,31.0,Female,PhD,Data Scientist,8.0,140000.0,Regular,Data & Analytics
5857,29.0,Male,Bachelor's,Marketing Analyst,4.0,70000.0,Regular,Data & Analytics
5858,33.0,Female,Master's,Marketing Manager,9.0,130000.0,Regular,Management
5859,27.0,Male,Bachelor's,Software Engineer,3.0,80000.0,Regular,Software & IT
5860,36.0,Female,PhD,Research Scientist,12.0,170000.0,Regular,Data & Analytics
5861,25.0,Male,Bachelor's,Product Manager,1.0,60000.0,Regular,Management
5862,30.0,Female,Bachelor's,Marketing Coordinator,5.0,90000.0,Regular,Sales & Marketing
5863,34.0,Male,PhD,Research,11.0,160000.0,Director,Science & Research
